account length,number vmail messages,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,area code,state_East NC,state_East SC,state_Mid Atlantic,state_Mountain,state_New England,state_Others,state_Pacific,state_South Atlantic,state_West NC,state_West SC,international plan_no,international plan_yes,voice mail plan_no,voice mail plan_yes
35.0,0.0,59.0,30.46,283.3,101.0,24.08,200.87398513436247,83.0,12.84,5.8,7.0,1.57,2.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
107.0,26.0,123.0,27.47,195.5,103.0,16.62,254.4,103.0,11.45,13.7,3.0,3.7,1.0,415,1,0,0,0,0,0,0,0,0,0,1,0,0,1
99.0,0.0,106.0,24.75,98.3,106.0,8.36,230.8,83.0,10.39,10.9,5.0,2.7719679849340864,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
78.0,0.0,115.0,39.27,230.4,140.0,19.58,261.4,120.0,11.76,9.5,3.0,2.57,1.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
83.0,20.0,89.0,16.15,167.9,92.0,14.27,200.6,79.0,9.03,11.2,2.0,3.02,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,0,1
97.0,43.0,105.0,20.59,260.2,115.0,22.12,200.87398513436247,100.0,10.01,8.3,5.0,2.24,3.0,415,0,0,0,0,0,0,1,0,0,0,1,0,0,1
87.0,30.0,114.0,44.68,215.8,130.0,18.34,154.8,88.0,6.97,7.8,2.0,2.7719679849340864,0.0,408,0,0,1,0,0,0,0,0,0,0,1,0,0,1
121.0,44.0,127.0,43.2,180.2,108.0,15.32,196.2,129.0,8.83,8.7,4.0,2.7719679849340864,3.0,415,0,0,0,0,1,0,0,0,0,0,0,1,0,1
128.0,0.0,94.0,30.5,270.4,92.0,22.98,191.0,88.0,8.59,7.9,4.0,2.13,0.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
95.0,0.0,79.0,11.8,190.8,109.0,16.22,200.87398513436247,102.0,9.9,8.9,5.0,2.4,0.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
132.0,0.0,132.0,30.04,244.1,80.0,20.75,176.3,120.0,7.93,9.1,4.0,2.46,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
80.0,0.0,100.0,21.13,173.0,107.0,14.71,253.2,62.0,11.39,7.9,9.0,2.13,1.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
122.0,22.0,92.0,34.77,139.6,121.0,11.87,200.87398513436247,103.0,9.23,8.6,5.0,2.32,2.0,510,0,0,0,1,0,0,0,0,0,0,1,0,0,1
87.0,21.0,113.0,36.38,180.0,114.0,15.3,134.5,82.0,6.05,10.6,5.0,2.86,0.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
62.0,33.0,84.0,31.69,201.0,136.0,17.09,200.87398513436247,103.0,12.9,11.1,3.0,2.7719679849340864,2.0,510,0,0,0,0,0,0,0,0,1,0,1,0,0,1
104.0,0.0,100.0,23.58,215.4,58.0,18.31,164.3,98.0,7.39,4.9,4.0,1.32,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
151.0,0.0,70.0,33.78,209.5,106.0,17.81,200.87398513436247,126.0,12.69,12.4,4.0,2.7719679849340864,0.0,415,1,0,0,0,0,0,0,0,0,0,0,1,1,0
65.0,31.0,70.0,47.99,152.0,89.0,12.92,200.87398513436247,93.0,10.15,12.0,4.0,3.24,1.0,408,0,0,0,0,0,0,0,0,1,0,1,0,0,1
72.0,21.0,113.0,23.48,260.1,83.0,22.11,135.4,118.0,6.09,8.2,2.0,2.21,2.0,415,0,0,0,0,1,0,0,0,0,0,1,0,0,1
22.0,0.0,107.0,18.75,166.5,93.0,14.15,202.3,96.0,9.1,9.5,5.0,2.57,0.0,408,0,0,0,0,0,0,0,1,0,0,1,0,1,0
84.0,41.0,102.0,26.16,140.7,117.0,11.96,217.7,101.0,9.8,12.8,5.0,3.46,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,0,1
94.0,0.0,135.0,30.82,182.4,108.0,15.5,180.6,103.0,8.13,6.7,2.0,1.81,0.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
31.0,0.0,105.0,28.24,79.3,93.0,6.74,213.7,98.0,9.62,12.7,2.0,3.43,1.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
84.0,0.0,144.0,38.57,201.6,122.0,17.14,200.87398513436247,121.0,5.86,13.2,5.0,3.56,2.0,510,0,0,0,0,0,0,0,0,1,0,1,0,1,0
97.0,15.0,97.0,19.99,196.3,126.0,16.69,200.87398513436247,113.0,7.08,6.4,3.0,1.73,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,0,1
35.0,0.0,129.0,17.95,258.2,129.0,21.95,213.1,77.0,9.59,8.7,3.0,2.35,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
13.0,0.0,100.0,37.47,211.2,79.0,17.95,259.3,112.0,11.67,13.6,8.0,3.67,2.0,408,0,0,0,0,1,0,0,0,0,0,1,0,1,0
74.0,35.0,104.0,26.2,123.4,84.0,10.49,202.1,57.0,9.09,10.9,9.0,2.94,2.0,415,0,1,0,0,0,0,0,0,0,0,1,0,0,1
117.0,0.0,82.0,20.23,187.5,108.0,15.94,189.3,97.0,8.52,11.5,3.0,3.11,1.0,408,1,0,0,0,0,0,0,0,0,0,1,0,1,0
65.0,0.0,80.0,25.28,259.0,94.0,22.02,200.87398513436247,107.0,6.73,12.7,6.0,3.43,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
65.0,0.0,87.0,19.86,178.9,93.0,15.21,200.87398513436247,150.0,8.21,14.1,2.0,3.81,1.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
45.0,0.0,107.0,24.21,318.7,78.0,27.09,224.1,108.0,10.08,11.1,7.0,3.0,1.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
93.0,0.0,121.0,30.52,191.9,131.0,16.31,165.5,125.0,7.45,12.0,4.0,3.24,0.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
32.0,0.0,82.0,29.1,185.6,102.0,15.78,203.3,64.0,9.15,10.2,7.0,2.75,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
72.0,37.0,80.0,37.4,217.3,102.0,18.47,152.8,71.0,6.88,14.7,6.0,3.97,3.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
59.0,32.0,120.0,36.02,202.9,136.0,17.25,213.5,95.0,9.61,8.8,5.0,2.38,1.0,408,0,0,0,0,0,0,0,0,1,0,1,0,0,1
76.0,0.0,96.0,31.64,211.6,100.0,17.99,230.6,100.0,10.38,8.0,4.0,2.16,0.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
80.0,0.0,122.0,32.15,223.2,92.0,18.97,269.0,116.0,12.11,13.9,3.0,3.75,2.0,415,0,0,0,0,0,0,0,1,0,0,0,1,1,0
16.0,0.0,69.0,34.95,169.5,93.0,14.41,220.1,64.0,9.9,10.9,3.0,2.94,0.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
154.0,32.0,82.0,32.69,165.3,134.0,14.05,200.87398513436247,74.0,9.23,9.0,1.0,2.7719679849340864,2.0,510,1,0,0,0,0,0,0,0,0,0,1,0,0,1
107.0,0.0,95.0,14.76,108.1,85.0,9.19,200.87398513436247,87.0,9.19,13.2,3.0,3.56,1.0,408,0,1,0,0,0,0,0,0,0,0,1,0,1,0
78.0,0.0,74.0,14.91,214.8,58.0,18.26,201.3,147.0,9.06,10.8,6.0,2.92,1.0,415,0,1,0,0,0,0,0,0,0,0,1,0,1,0
138.0,0.0,89.0,37.43,88.3,125.0,7.51,200.87398513436247,79.0,8.79,12.9,5.0,3.48,0.0,510,0,0,1,0,0,0,0,0,0,0,1,0,1,0
65.0,23.0,106.0,38.11,189.6,100.0,16.12,222.8,75.0,10.03,9.8,4.0,2.65,0.0,415,0,0,1,0,0,0,0,0,0,0,1,0,0,1
128.0,0.0,91.0,42.04,182.7,60.0,15.53,143.2,112.0,6.44,14.7,2.0,3.97,3.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
92.0,0.0,125.0,43.49,142.7,111.0,12.13,181.2,101.0,8.15,11.7,3.0,3.16,0.0,415,0,0,1,0,0,0,0,0,0,0,0,1,1,0
111.0,0.0,119.0,13.31,198.2,94.0,16.85,248.5,94.0,11.18,12.1,4.0,3.27,1.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
94.0,0.0,112.0,41.65,180.4,91.0,15.33,262.9,105.0,11.83,9.7,6.0,2.7719679849340864,1.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
125.0,0.0,103.0,38.98,177.4,126.0,15.08,189.3,95.0,8.52,12.0,8.0,3.24,1.0,408,0,0,0,0,0,0,0,0,0,1,1,0,1,0
80.0,0.0,114.0,37.4,207.7,76.0,17.65,168.4,137.0,7.58,12.1,3.0,3.27,2.0,415,0,1,0,0,0,0,0,0,0,0,1,0,1,0
106.0,9.0,100.0,15.05,324.8,109.0,27.61,200.87398513436247,86.0,3.6,8.2,4.0,2.21,3.0,510,0,1,0,0,0,0,0,0,0,0,1,0,0,1
92.0,0.0,82.0,45.15,180.7,75.0,15.36,211.1,113.0,9.5,8.6,2.0,2.32,1.0,408,0,0,1,0,0,0,0,0,0,0,1,0,1,0
93.0,0.0,93.0,30.48,178.6,98.0,15.18,225.2,131.0,10.13,11.5,6.0,3.11,3.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
180.0,33.0,78.0,39.41,232.9,79.0,19.8,206.9,121.0,9.31,7.6,4.0,2.05,1.0,415,0,0,0,0,0,1,0,0,0,0,1,0,0,1
97.0,0.0,87.0,28.66,259.2,105.0,22.03,200.87398513436247,123.0,12.59,7.3,4.0,1.97,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
145.0,0.0,89.0,29.89,274.3,119.0,23.32,226.6,69.0,10.2,12.4,4.0,3.35,1.0,415,0,0,0,0,1,0,0,0,0,0,1,0,1,0
10.0,0.0,127.0,37.77,153.1,125.0,13.01,227.4,80.0,10.23,12.9,4.0,3.48,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
139.0,0.0,104.0,32.78,234.4,96.0,19.92,200.87398513436247,101.0,9.14,13.0,3.0,3.51,3.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
178.0,35.0,88.0,29.82,190.0,65.0,16.15,138.7,94.0,6.24,10.5,3.0,2.84,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,0,1
122.0,0.0,88.0,30.6,145.0,77.0,12.33,200.87398513436247,120.0,10.52,11.5,6.0,3.11,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
85.0,0.0,109.0,40.09,157.2,94.0,13.36,200.87398513436247,99.0,8.47,12.0,3.0,3.24,0.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
125.0,0.0,132.0,23.82,209.6,126.0,17.82,264.1,77.0,11.88,8.0,2.0,2.16,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
86.0,0.0,131.0,27.61,167.0,102.0,14.2,128.9,118.0,5.8,11.4,2.0,3.08,2.0,510,0,0,0,0,0,0,0,0,0,1,0,1,1,0
138.0,0.0,81.0,45.63,174.4,115.0,14.82,193.5,96.0,8.71,11.6,4.0,3.13,1.0,408,1,0,0,0,0,0,0,0,0,0,0,1,1,0
51.0,0.0,107.0,8.81,230.2,104.0,19.57,227.5,118.0,10.24,10.4,4.0,2.7719679849340864,2.0,510,0,0,0,0,0,0,1,0,0,0,1,0,1,0
56.0,0.0,110.0,33.49,222.8,102.0,18.94,200.87398513436247,91.0,10.14,10.6,6.0,2.86,2.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
108.0,30.0,99.0,47.02,220.1,113.0,18.71,177.9,95.0,8.01,9.8,6.0,2.65,2.0,510,0,0,0,0,0,0,0,0,0,1,1,0,0,1
72.0,0.0,103.0,29.84,132.3,120.0,11.25,242.9,96.0,10.93,11.8,3.0,2.7719679849340864,1.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
87.0,22.0,65.0,44.85,103.4,115.0,8.79,200.87398513436247,109.0,9.36,8.5,3.0,2.3,3.0,415,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1.0,0.0,74.0,29.78,151.7,79.0,12.89,200.87398513436247,109.0,10.37,5.3,3.0,2.7719679849340864,1.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
167.0,0.0,88.0,35.29,132.4,63.0,11.25,255.2,98.0,11.48,14.1,5.0,3.81,0.0,510,0,1,0,0,0,0,0,0,0,0,1,0,1,0
110.0,0.0,106.0,25.81,138.0,126.0,11.73,233.5,112.0,10.51,11.2,8.0,3.02,3.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
57.0,30.0,105.0,30.46,283.2,83.0,24.07,200.87398513436247,77.0,10.26,14.7,5.0,3.97,1.0,415,1,0,0,0,0,0,0,0,0,0,1,0,0,1
142.0,0.0,134.0,36.86,187.8,106.0,15.96,138.1,108.0,6.21,8.3,2.0,2.24,0.0,408,0,0,0,0,1,0,0,0,0,0,1,0,1,0
110.0,40.0,103.0,34.44,118.8,128.0,10.1,234.9,98.0,10.57,9.0,9.0,2.43,2.0,408,0,0,0,0,0,0,0,0,1,0,1,0,0,1
107.0,0.0,65.0,39.17,257.4,80.0,21.88,200.87398513436247,88.0,4.83,8.5,3.0,2.3,1.0,415,0,0,0,0,0,0,1,0,0,0,1,0,1,0
97.0,32.0,87.0,15.3,276.3,113.0,23.49,200.87398513436247,107.0,8.33,8.6,6.0,2.32,2.0,408,0,0,0,0,1,0,0,0,0,0,1,0,0,1
129.0,32.0,99.0,35.87,155.1,89.0,13.18,234.8,96.0,10.57,11.4,5.0,3.08,1.0,510,0,0,1,0,0,0,0,0,0,0,1,0,0,1
29.0,37.0,101.0,39.95,183.3,79.0,15.58,139.8,106.0,6.29,5.7,7.0,1.54,2.0,415,1,0,0,0,0,0,0,0,0,0,0,1,0,1
160.0,0.0,77.0,14.59,165.3,110.0,14.05,178.5,92.0,8.03,9.2,4.0,2.48,3.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
63.0,0.0,64.0,14.11,177.0,106.0,15.05,245.7,89.0,11.06,13.0,3.0,3.51,0.0,408,0,0,0,0,0,1,0,0,0,0,1,0,1,0
149.0,20.0,102.0,44.95,219.6,123.0,18.67,200.87398513436247,89.0,9.02,11.3,3.0,3.05,2.0,415,0,1,0,0,0,0,0,0,0,0,1,0,0,1
68.0,24.0,118.0,29.92,277.9,116.0,23.62,200.87398513436247,71.0,7.86,14.7,7.0,3.97,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
95.0,0.0,96.0,25.36,260.7,116.0,22.16,200.87398513436247,120.0,9.05,8.1,2.0,2.19,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
64.0,19.0,150.0,49.49,226.7,123.0,19.27,219.1,67.0,9.86,7.5,2.0,2.03,1.0,408,0,0,0,0,0,0,0,1,0,0,1,0,0,1
159.0,0.0,68.0,28.46,143.8,74.0,12.22,140.1,111.0,6.3,10.3,3.0,2.78,0.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
135.0,22.0,113.0,33.51,259.4,95.0,22.05,134.7,135.0,6.06,14.6,5.0,3.94,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
83.0,0.0,96.0,22.92,167.2,78.0,14.21,200.87398513436247,123.0,7.27,7.7,5.0,2.08,2.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
104.0,0.0,133.0,31.21,120.7,98.0,10.26,215.1,112.0,9.68,12.7,2.0,3.43,1.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
177.0,0.0,81.0,38.73,161.8,97.0,13.75,217.0,106.0,9.76,8.0,5.0,2.7719679849340864,1.0,408,0,0,0,0,0,0,0,1,0,0,1,0,1,0
106.0,0.0,142.0,20.26,228.4,139.0,19.41,197.9,61.0,8.91,8.4,9.0,2.27,2.0,415,0,1,0,0,0,0,0,0,0,0,1,0,1,0
140.0,0.0,107.0,33.12,170.9,99.0,14.53,225.1,93.0,10.13,13.9,4.0,3.75,0.0,408,0,0,0,0,0,0,0,0,0,1,1,0,1,0
73.0,0.0,86.0,32.67,168.6,116.0,14.33,139.8,87.0,6.29,9.4,6.0,2.54,1.0,415,0,1,0,0,0,0,0,0,0,0,1,0,1,0
74.0,0.0,96.0,29.6,251.1,94.0,21.34,257.6,123.0,11.59,8.3,5.0,2.7719679849340864,2.0,408,0,0,0,1,0,0,0,0,0,0,1,0,1,0
62.0,0.0,122.0,32.22,103.8,95.0,8.82,180.6,106.0,8.13,10.8,5.0,2.92,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
84.0,42.0,97.0,28.1,223.5,118.0,19.0,260.8,72.0,11.74,7.6,7.0,2.05,3.0,510,0,0,0,0,1,0,0,0,0,0,1,0,0,1
93.0,0.0,114.0,28.63,276.0,127.0,23.46,200.87398513436247,48.0,8.83,11.4,3.0,2.7719679849340864,1.0,510,0,1,0,0,0,0,0,0,0,0,0,1,1,0
80.0,0.0,74.0,35.68,195.1,77.0,16.58,208.2,119.0,9.37,8.8,4.0,2.38,2.0,408,0,1,0,0,0,0,0,0,0,0,1,0,1,0
83.0,0.0,102.0,30.4,167.9,84.0,14.27,178.9,65.0,8.05,8.6,4.0,2.32,3.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
80.0,0.0,83.0,33.59,164.5,86.0,13.98,200.87398513436247,98.0,4.23,6.4,6.0,1.73,1.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
25.0,0.0,69.0,41.24,209.0,117.0,17.77,219.7,82.0,9.89,14.4,6.0,3.89,2.0,510,0,0,0,0,1,0,0,0,0,0,1,0,1,0
87.0,0.0,91.0,18.85,158.5,115.0,13.47,207.5,131.0,9.34,6.2,5.0,2.7719679849340864,1.0,510,0,0,0,1,0,0,0,0,0,0,1,0,1,0
173.0,21.0,96.0,39.51,211.9,118.0,18.01,200.87398513436247,102.0,12.29,5.0,5.0,1.35,3.0,510,0,0,0,1,0,0,0,0,0,0,1,0,0,1
106.0,0.0,84.0,34.68,168.5,61.0,14.32,164.0,102.0,7.38,13.3,3.0,3.59,3.0,510,0,0,0,0,1,0,0,0,0,0,0,1,1,0
86.0,0.0,98.0,33.01,193.8,95.0,16.47,200.87398513436247,123.0,8.64,9.3,7.0,2.7719679849340864,3.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
124.0,0.0,134.0,32.52,261.5,113.0,22.23,200.87398513436247,111.0,8.2,10.0,3.0,2.7,1.0,510,0,0,0,0,0,0,0,0,1,0,1,0,1,0
67.0,0.0,116.0,35.82,219.2,86.0,18.63,179.7,83.0,8.09,7.2,6.0,1.94,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
114.0,31.0,98.0,37.88,180.5,105.0,15.34,151.3,101.0,6.81,13.0,4.0,3.51,0.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
65.0,0.0,89.0,32.64,139.5,88.0,11.86,187.4,102.0,8.43,5.5,4.0,1.49,2.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
74.0,0.0,114.0,48.03,219.9,48.0,18.69,170.0,115.0,7.65,9.4,4.0,2.54,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
75.0,0.0,78.0,26.04,210.8,99.0,17.92,153.5,100.0,6.91,7.8,3.0,2.11,1.0,510,0,0,0,0,0,0,0,0,0,1,0,1,1,0
113.0,0.0,55.0,31.62,237.4,105.0,20.18,148.1,83.0,6.66,12.2,6.0,3.29,1.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
58.0,30.0,111.0,30.28,236.7,109.0,20.12,264.0,118.0,11.88,8.4,2.0,2.27,0.0,415,0,0,0,0,1,0,0,0,0,0,1,0,0,1
64.0,0.0,113.0,44.52,148.1,99.0,12.59,200.87398513436247,74.0,6.53,13.8,4.0,3.73,0.0,408,0,0,0,0,0,0,0,0,1,0,1,0,1,0
39.0,0.0,110.0,31.82,114.7,116.0,9.75,200.87398513436247,83.0,4.71,13.2,5.0,3.56,1.0,408,0,1,0,0,0,0,0,0,0,0,1,0,1,0
64.0,0.0,117.0,21.1,192.8,108.0,16.39,162.9,84.0,7.33,6.4,5.0,1.73,3.0,408,0,0,0,0,0,0,0,1,0,0,1,0,1,0
85.0,29.0,97.0,24.58,140.0,102.0,11.9,200.87398513436247,148.0,7.44,10.9,3.0,2.94,1.0,415,1,0,0,0,0,0,0,0,0,0,1,0,0,1
120.0,39.0,68.0,34.05,220.4,97.0,18.73,253.8,116.0,11.42,10.5,4.0,2.84,0.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
46.0,0.0,92.0,35.73,227.3,77.0,19.32,200.1,116.0,9.0,13.1,7.0,3.54,1.0,408,0,0,0,0,0,0,0,0,1,0,1,0,1,0
44.0,0.0,117.0,34.78,205.2,94.0,17.44,164.6,84.0,7.41,10.7,5.0,2.89,0.0,408,0,0,0,0,0,0,0,1,0,0,1,0,1,0
147.0,0.0,79.0,36.18,204.1,91.0,17.35,156.2,113.0,7.03,10.2,2.0,2.7719679849340864,1.0,408,0,1,0,0,0,0,0,0,0,0,1,0,1,0
85.0,0.0,66.0,35.75,195.8,76.0,16.64,221.6,82.0,9.97,11.2,7.0,3.02,1.0,415,0,1,0,0,0,0,0,0,0,0,1,0,1,0
135.0,24.0,54.0,21.71,215.0,105.0,18.28,234.3,84.0,10.54,5.8,4.0,1.57,2.0,510,0,0,0,0,0,0,0,0,1,0,0,1,0,1
74.0,25.0,113.0,39.85,265.9,82.0,22.6,200.87398513436247,77.0,10.86,13.7,4.0,3.7,0.0,415,0,1,0,0,0,0,0,0,0,0,1,0,0,1
88.0,31.0,91.0,30.87,213.2,120.0,18.12,207.8,104.0,9.35,11.4,4.0,3.08,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,0,1
129.0,0.0,98.0,25.5,232.4,101.0,19.75,200.87398513436247,123.0,11.75,12.5,6.0,3.38,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
159.0,0.0,114.0,28.87,197.7,105.0,16.8,200.87398513436247,82.0,8.72,11.6,4.0,3.13,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
127.0,0.0,93.0,37.16,149.9,130.0,12.74,204.6,131.0,9.21,9.2,5.0,2.48,2.0,415,1,0,0,0,0,0,0,0,0,0,1,0,1,0
156.0,0.0,122.0,40.41,181.5,91.0,15.43,185.7,151.0,8.36,7.7,4.0,2.08,1.0,510,1,0,0,0,0,0,0,0,0,0,1,0,1,0
183.0,31.0,104.0,29.1,193.6,74.0,16.46,196.5,85.0,8.84,10.2,4.0,2.75,1.0,415,0,0,0,0,0,0,0,0,1,0,1,0,0,1
66.0,0.0,85.0,35.31,196.7,112.0,16.72,261.7,83.0,11.78,6.8,3.0,1.84,1.0,510,0,0,0,0,1,0,0,0,0,0,1,0,1,0
56.0,24.0,87.0,20.69,184.0,76.0,15.64,266.6,98.0,12.0,12.7,3.0,3.43,1.0,415,0,0,0,0,1,0,0,0,0,0,1,0,0,1
69.0,0.0,70.0,33.2,216.7,108.0,18.42,200.87398513436247,119.0,11.7,12.5,4.0,3.38,3.0,510,0,1,0,0,0,0,0,0,0,0,1,0,1,0
124.0,28.0,104.0,42.74,225.1,89.0,19.13,200.87398513436247,121.0,11.34,7.5,5.0,2.03,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
132.0,39.0,93.0,29.87,187.2,94.0,15.91,200.87398513436247,118.0,10.15,8.6,3.0,2.32,2.0,415,0,0,0,0,0,0,1,0,0,0,1,0,0,1
116.0,0.0,119.0,28.53,142.0,123.0,12.07,200.87398513436247,128.0,8.58,7.3,4.0,1.97,2.0,408,0,0,0,0,0,0,0,0,1,0,1,0,1,0
11.0,28.0,86.0,32.4,220.1,122.0,18.71,180.3,80.0,8.11,6.0,3.0,2.7719679849340864,3.0,415,0,0,0,0,0,1,0,0,0,0,1,0,0,1
101.0,17.0,71.0,32.96,189.8,81.0,16.13,196.3,97.0,8.83,12.6,7.0,3.4,0.0,510,0,0,0,1,0,0,0,0,0,0,1,0,0,1
74.0,0.0,93.0,39.25,223.0,78.0,18.96,157.8,101.0,7.1,9.7,2.0,2.62,3.0,415,0,0,1,0,0,0,0,0,0,0,1,0,1,0
68.0,29.0,113.0,33.24,171.6,96.0,14.59,204.0,85.0,9.18,13.5,9.0,3.65,1.0,415,1,0,0,0,0,0,0,0,0,0,0,1,0,1
190.0,0.0,86.0,25.65,268.6,129.0,22.83,179.9,73.0,8.1,14.7,1.0,3.97,1.0,408,0,0,0,0,0,0,1,0,0,0,1,0,1,0
55.0,28.0,82.0,17.9,197.4,109.0,16.78,200.87398513436247,91.0,8.44,8.6,6.0,2.32,2.0,415,0,1,0,0,0,0,0,0,0,0,1,0,0,1
100.0,0.0,110.0,11.65,337.1,115.0,28.65,205.2,99.0,9.23,12.1,9.0,3.27,0.0,510,0,0,0,0,0,1,0,0,0,0,0,1,1,0
82.0,0.0,81.0,32.16,184.4,117.0,15.67,255.8,83.0,11.51,10.6,5.0,2.86,3.0,415,0,0,0,0,0,0,0,0,0,1,1,0,1,0
141.0,0.0,87.0,27.22,256.7,120.0,21.82,270.0,107.0,12.15,7.0,1.0,1.89,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
166.0,0.0,106.0,37.52,177.8,118.0,15.11,200.87398513436247,102.0,9.27,12.4,9.0,3.35,1.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
66.0,26.0,108.0,43.33,243.2,135.0,20.67,200.87398513436247,95.0,8.59,5.4,3.0,1.46,2.0,408,0,0,0,0,1,0,0,0,0,0,1,0,0,1
130.0,30.0,117.0,31.45,249.5,141.0,21.21,157.8,103.0,7.1,7.4,7.0,2.0,0.0,408,1,0,0,0,0,0,0,0,0,0,1,0,0,1
99.0,0.0,78.0,21.81,215.3,120.0,18.3,143.7,140.0,6.47,14.3,9.0,2.7719679849340864,2.0,510,0,0,0,0,0,0,0,1,0,0,1,0,1,0
197.0,0.0,96.0,39.76,218.9,111.0,18.61,182.9,109.0,8.23,9.5,3.0,2.57,0.0,415,0,0,0,0,0,0,0,0,1,0,1,0,1,0
43.0,0.0,108.0,33.98,288.4,80.0,24.51,180.6,103.0,8.13,11.3,7.0,3.05,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
149.0,28.0,92.0,30.72,187.8,64.0,15.96,200.87398513436247,53.0,11.95,12.6,3.0,2.7719679849340864,3.0,408,0,0,0,0,0,0,0,0,1,0,1,0,0,1
97.0,25.0,101.0,23.97,212.0,85.0,18.02,200.87398513436247,138.0,7.88,4.9,2.0,1.32,3.0,408,0,0,0,1,0,0,0,0,0,0,1,0,0,1
190.0,26.0,71.0,19.84,145.9,88.0,12.4,200.87398513436247,103.0,7.88,9.9,3.0,2.67,1.0,415,0,0,0,0,1,0,0,0,0,0,1,0,0,1
109.0,0.0,128.0,23.29,217.0,116.0,18.45,182.1,86.0,8.19,10.0,5.0,2.7,2.0,415,0,0,0,1,0,0,0,0,0,0,1,0,1,0
53.0,32.0,63.0,22.3,227.4,125.0,19.33,200.87398513436247,105.0,8.05,12.8,2.0,3.46,2.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
48.0,34.0,70.0,33.66,273.7,121.0,23.26,217.9,71.0,9.81,7.6,4.0,2.7719679849340864,1.0,415,0,0,0,0,0,0,0,1,0,0,1,0,0,1
